<10 seconds,<2 minutes,<3 minutes,<5 minutes,>5 minutes
99.05325443786982,0.9467455621301776,0.0,0.0,0.0
97.52321981424149,2.476780185758514,0.0,0.0,0.0
97.27626459143968,2.7237354085603114,0.0,0.0,0.0
97.2568578553616,2.7431421446384037,0.0,0.0,0.0
96.80851063829788,3.1914893617021276,0.0,0.0,0.0
93.34677419354838,6.653225806451612,0.0,0.0,0.0
95.10258107213765,4.8974189278623435,0.0,0.0,0.0
88.92703862660944,10.90128755364807,0.17167381974248927,0.0,0.0
96.31901840490798,3.6809815950920246,0.0,0.0,0.0
93.88777555110221,6.112224448897796,0.0,0.0,0.0
88.90662410215484,11.093375897845172,0.0,0.0,0.0
94.14455626715463,5.85544373284538,0.0,0.0,0.0
97.5912408759124,2.408759124087591,0.0,0.0,0.0
96.7741935483871,3.225806451612903,0.0,0.0,0.0
98.81862404447533,1.18137595552467,0.0,0.0,0.0
93.84871155444722,6.151288445552785,0.0,0.0,0.0
99.26273458445041,0.7372654155495978,0.0,0.0,0.0
53.086419753086425,41.91919191919192,2.861952861952862,2.132435465768799,0.0
11.95150115473441,47.40184757505774,16.224018475750576,13.74133949191686,10.681293302540416
58.48814862267777,24.47149263292761,7.495195387572069,9.481101857783472,0.06406149903907751
80.19370460048427,15.544794188861985,2.953995157384988,1.3075060532687652,0.0
78.50229240957718,15.129903209373408,0.9169638308711157,1.5792154865002548,3.871625063678044
26.822392267418444,39.629480467176805,9.424083769633508,17.720499395892066,6.403544099879179
0.7582515611061552,11.195361284567351,8.920606601248885,20.33898305084746,58.78679750223015
11.468116658428078,11.66584280771132,12.40731586752348,11.76470588235294,52.694018783984184
35.8974358974359,12.82051282051282,12.82051282051282,12.82051282051282,25.64102564102564
99.19517102615694,0.8048289738430584,0.0,0.0,0.0
98.57433808553971,1.4256619144602851,0.0,0.0,0.0
96.95550351288055,3.0444964871194378,0.0,0.0,0.0
95.22968197879858,4.770318021201414,0.0,0.0,0.0
99.86962190352021,0.1303780964797914,0.0,0.0,0.0
96.91780821917808,3.0821917808219177,0.0,0.0,0.0
93.41021416803954,5.601317957166392,0.9884678747940692,0.0,0.0
97.73462783171522,2.26537216828479,0.0,0.0,0.0
98.54922279792746,1.450777202072539,0.0,0.0,0.0
93.34811529933481,5.875831485587583,0.7760532150776054,0.0,0.0
98.65546218487395,1.3445378151260505,0.0,0.0,0.0
94.61722488038278,5.382775119617225,0.0,0.0,0.0
95.07829977628636,4.809843400447427,0.11185682326621924,0.0,0.0
93.41372912801485,5.1020408163265305,1.4842300556586272,0.0,0.0
71.33333333333334,22.952380952380953,3.1428571428571432,1.0476190476190477,1.5238095238095237
90.05524861878453,8.176795580110499,1.7679558011049725,0.0,0.0
78.03030303030303,18.68686868686869,2.525252525252525,0.7575757575757576,0.0
87.70685579196218,11.741528762805359,0.5516154452324665,0.0,0.0
35.54987212276215,29.923273657289002,11.76470588235294,13.640238704177325,9.121909633418584
24.341279799247175,24.968632371392722,10.41405269761606,15.30740276035132,24.968632371392722
26.049382716049386,32.71604938271605,7.901234567901234,19.25925925925926,14.074074074074074
67.13881019830028,21.529745042492916,3.3050047214353167,3.777148253068933,4.2492917847025495
90.23218574859888,4.803843074459568,0.8807045636509208,4.083266613290633,0.0
94.23538831064852,5.3642914331465175,0.4003202562049639,0.0,0.0
93.58974358974359,6.41025641025641,0.0,0.0,0.0
92.67803410230691,7.3219658976930795,0.0,0.0,0.0
83.68172623061362,14.699932569116655,1.6183412002697235,0.0,0.0
86.96741854636592,5.263157894736842,6.599832915622389,1.1695906432748537,0.0
95.59279950341403,4.407200496585972,0.0,0.0,0.0
91.15776081424937,8.842239185750635,0.0,0.0,0.0
90.79903147699758,9.200968523002421,0.0,0.0,0.0
78.49117174959872,21.294810058855003,0.2140181915462814,0.0,0.0
76.13510520487264,20.044296788482836,3.7652270210409746,0.05537098560354374,0.0
54.309915296462385,34.67862481315397,6.327852516193324,4.683607374190333,0.0
25.987525987525988,45.27027027027027,19.178794178794178,9.147609147609149,0.4158004158004158
43.82217090069284,33.083140877598154,9.122401847575059,12.990762124711317,0.9815242494226328
84.15614236509758,11.82548794489093,1.7221584385763489,1.2629161882893225,1.0332950631458095
93.65798414496037,6.342015855039637,0.0,0.0,0.0
95.5246913580247,4.4753086419753085,0.0,0.0,0.0
99.10554561717353,0.8944543828264758,0.0,0.0,0.0
99.69604863221885,0.303951367781155,0.0,0.0,0.0
98.76203576341128,1.2379642365887207,0.0,0.0,0.0
95.61855670103093,4.381443298969072,0.0,0.0,0.0
92.9192546583851,6.3354037267080745,0.37267080745341613,0.37267080745341613,0.0
97.45664739884393,2.5433526011560694,0.0,0.0,0.0
96.2566844919786,3.7433155080213902,0.0,0.0,0.0
98.76126126126125,1.2387387387387387,0.0,0.0,0.0
82.9520295202952,16.826568265682656,0.22140221402214022,0.0,0.0
88.84758364312268,10.780669144981413,0.37174721189591076,0.0,0.0
88.64097363083164,10.141987829614605,1.2170385395537524,0.0,0.0
92.62114537444934,6.497797356828194,0.6607929515418502,0.22026431718061676,0.0
94.70443349753694,5.172413793103448,0.12315270935960591,0.0,0.0
93.26923076923077,6.730769230769231,0.0,0.0,0.0
59.67032967032967,30.32967032967033,5.714285714285714,4.285714285714286,0.0
33.159947984395316,31.98959687906372,14.434330299089726,13.52405721716515,6.8920676202860855
30.339805825242717,33.25242718446602,14.927184466019416,15.048543689320388,6.432038834951456
16.19047619047619,24.33862433862434,13.756613756613756,25.396825396825395,20.317460317460316
11.54903758020165,17.231897341888175,17.506874427131073,26.76443629697525,26.947754353803848
19.246861924686193,23.93305439330544,15.481171548117153,24.769874476987447,16.569037656903767
59.523809523809526,21.541950113378686,7.2562358276643995,8.73015873015873,2.947845804988662
95.15738498789347,4.842615012106537,0.0,0.0,0.0
94.09905163329822,5.584826132771338,0.31612223393045313,0.0,0.0
86.05128205128206,11.897435897435898,2.051282051282051,0.0,0.0
92.14501510574019,7.7039274924471295,0.1510574018126888,0.0,0.0
58.30945558739254,31.51862464183381,4.441260744985674,5.014326647564469,0.7163323782234957
76.4614185502728,14.341387373343725,4.1309431021044425,4.364770070148091,0.7014809041309431
93.31641285956007,6.683587140439933,0.0,0.0,0.0
91.72862453531599,8.271375464684015,0.0,0.0,0.0
91.83055975794251,8.169440242057489,0.0,0.0,0.0
95.91558883594283,4.084411164057182,0.0,0.0,0.0
97.1927162367223,2.8072837632776935,0.0,0.0,0.0
95.48751007252217,4.512489927477841,0.0,0.0,0.0
93.6928702010969,6.307129798903108,0.0,0.0,0.0
89.47368421052632,10.526315789473683,0.0,0.0,0.0
90.25787965616045,7.8796561604584525,1.8624641833810889,0.0,0.0
99.03614457831326,0.9638554216867471,0.0,0.0,0.0
94.87836107554418,5.121638924455826,0.0,0.0,0.0
96.12015018773467,3.879849812265332,0.0,0.0,0.0
97.5609756097561,2.4390243902439024,0.0,0.0,0.0
71.70818505338077,19.03914590747331,5.5160142348754455,3.7366548042704624,0.0
95.78844270323212,4.211557296767874,0.0,0.0,0.0
92.14830970556162,7.851690294438386,0.0,0.0,0.0
95.09116409537167,4.908835904628331,0.0,0.0,0.0
99.03713892709766,0.9628610729023385,0.0,0.0,0.0
84.82972136222911,15.067079463364294,0.10319917440660474,0.0,0.0
78.5413744740533,17.251051893408135,3.9270687237026647,0.2805049088359046,0.0
62.86072772898369,21.9573400250941,8.281053952321205,5.520702634880803,1.3801756587202008
30.497237569060776,34.585635359116026,13.038674033149173,14.696132596685082,7.18232044198895
56.855575868372945,20.6581352833638,8.592321755027422,9.323583180987203,4.570383912248629
25.64102564102564,27.897435897435898,11.179487179487179,19.897435897435898,15.384615384615385
5.274725274725275,10.219780219780219,6.043956043956044,14.505494505494507,63.95604395604395
11.223551057957682,9.659613615455381,7.175712971481141,16.651333946642136,55.28978840846366
2.3318385650224216,4.932735426008969,2.600896860986547,7.354260089686099,82.78026905829596
2.3696682464454977,4.028436018957346,5.213270142180095,6.6350710900473935,81.75355450236967
0.0,1.1583011583011582,1.3899613899613898,6.486486486486487,90.96525096525096
0.0,0.0,0.0,0.8589835361488906,99.1410164638511
2.459592410400562,1.264933239634575,1.1946591707659873,2.2487702037947996,92.83204497540407
0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,100.0
7.0452911574406905,4.816678648454349,1.3659237958303379,5.8950395398993525,80.87706685837527
0.0,0.0,0.0,0.0,100.0
0.42583392476933996,0.35486160397444994,0.21291696238466998,0.8516678495386799,98.15471965933286
0.0,0.0,0.0,0.0,100.0
2.2465088038858534,1.5179113539769278,0.9714632665452339,2.0036429872495445,93.26047358834244
0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,100.0
3.7136706135629707,2.798708288482239,1.5608180839612487,2.4219590958019377,89.5048439181916
0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,5.263157894736842,94.73684210526315
30.018416206261513,4.972375690607735,2.9465930018416207,9.392265193370166,52.67034990791897
53.778337531486144,8.564231738035264,4.030226700251889,5.541561712846348,28.085642317380355
71.88235294117648,13.647058823529413,1.5294117647058825,5.294117647058823,7.647058823529412
84.44227005870842,13.405088062622308,1.467710371819961,0.684931506849315,0.0
96.71474358974359,3.2852564102564106,0.0,0.0,0.0
92.39704329461456,6.441393875395987,1.1615628299894403,0.0,0.0
96.05263157894737,3.477443609022556,0.4699248120300752,0.0,0.0
93.10679611650485,6.893203883495145,0.0,0.0,0.0
95.56377079482439,4.436229205175601,0.0,0.0,0.0
92.59855189058729,7.401448109412712,0.0,0.0,0.0
90.98240469208211,9.017595307917889,0.0,0.0,0.0
90.85760517799353,9.142394822006473,0.0,0.0,0.0
63.718037318590184,28.058051140290257,4.0082930200414655,1.65860400829302,2.5570145127850727
13.380281690140844,22.471190781049934,14.404609475032009,29.705505761843792,20.03841229193342
1.5211640211640212,4.431216931216931,5.224867724867725,14.947089947089948,73.87566137566137
8.411843876177658,2.759084791386272,1.4804845222072678,7.604306864064602,79.7442799461642
0.8551881413911061,0.5131128848346637,0.34207525655644244,1.653363740022805,96.63625997719498
0.0,0.0,0.0,3.3093525179856114,96.69064748201438
0.0,0.0,0.0,0.0,100.0
3.2442748091603053,1.9720101781170483,1.2086513994910941,3.307888040712468,90.2671755725191
0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,100.0
7.9619726678550204,6.357694592988711,2.3767082590612003,3.4462269756387403,79.85739750445633
0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,100.0
1.0465116279069768,0.813953488372093,0.3488372093023256,0.5232558139534884,97.26744186046513
0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,100.0
1.5082427218519818,1.3328656611715188,0.4209049456331112,0.9119607155384075,95.82602595580498
0.0,0.0,0.0,0.0,100.0
2.853837254145777,1.4654839953721557,1.1183956806787505,1.6583108368684922,92.90397223293483
0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,100.0
0.8226691042047531,0.5941499085923218,0.3656307129798903,0.5484460694698354,97.6691042047532
